23/04/2019;0,17;0,39;0,44;0,43;0,35;0,37;0,32;0,23;0,25;0,21;0,26; ; ;
24/04/2019;0,18;0,38;0,44;0,43;0,35;0,37;0,32;0,24;0,24;0,21;0,25; ; ;
25/04/2019;0,18;0,38;0,43;0,44;0,34;0,37;0,32;0,24;0,24;0,21;0,26; ; ;
26/04/2019;0,22;0,40;0,43;0,42;0,35;0,36;0,30;0,21;0,24;0,18;0,25; ; ;
29/04/2019;0,19;0,40;0,42;0,42;0,35;0,36;0,31;0,19;0,24;0,19;0,24; ; ;
30/04/2019;0,19;0,40;0,42;0,42;0,36;0,37;0,32;0,19;0,23;0,19;0,25; ; ;
02/05/2019;0,18;0,40;0,43;0,44;0,36;0,38;0,32;0,21;0,24;0,19;0,27; ; ;
03/05/2019;0,16;0,38;0,44;0,44;0,35;0,37;0,31;0,22;0,23;0,20;0,26; ; ;
06/05/2019;0,16;0,38;0,43;0,44;0,35;0,37;0,31;0,23;0,23;0,20;0,26; ; ;
07/05/2019;0,17;0,38;0,44;0,44;0,35;0,37;0,32;0,23;0,23;0,19;0,27; ; ;
08/05/2019;0,16;0,38;0,44;0,44;0,35;0,37;0,32;0,24;0,23;0,19;0,27; ; ;
09/05/2019;0,16;0,38;0,44;0,44;0,35;0,37;0,32;0,24;0,24;0,20;0,27; ; ;
10/05/2019;0,20;0,40;0,45;0,46;0,34;0,36;0,32;0,22;0,25;0,19;0,27;0,32; ;
13/05/2019;0,22;0,40;0,46;0,46;0,35;0,36;0,32;0,20;0,25;0,18;0,27;0,33; ;
14/05/2019;0,22;0,41;0,46;0,45;0,35;0,37;0,32;0,18;0,24;0,19;0,27;0,32; ;
15/05/2019;0,21;0,39;0,45;0,43;0,34;0,37;0,32;0,19;0,24;0,19;0,27;0,32; ;
16/05/2019;0,21;0,39;0,46;0,44;0,34;0,36;0,32;0,19;0,23;0,19;0,27;0,32; ;
17/05/2019;0,21;0,38;0,45;0,43;0,35;0,36;0,32;0,20;0,23;0,19;0,27;0,31; ;
20/05/2019;0,20;0,38;0,44;0,43;0,35;0,36;0,32;0,21;0,23;0,19;0,27;0,31; ;
21/05/2019;0,20;0,38;0,44;0,44;0,34;0,36;0,32;0,22;0,23;0,20;0,27;0,31; ;
22/05/2019;0,22;0,39;0,44;0,44;0,35;0,35;0,32;0,22;0,23;0,19;0,27;0,32; ;
23/05/2019;0,24;0,38;0,43;0,44;0,34;0,36;0,32;0,23;0,23;0,19;0,27;0,31; ;
24/05/2019;0,24;0,38;0,44;0,44;0,34;0,36;0,32;0,23;0,23;0,19;0,26;0,32; ;
27/05/2019;0,24;0,38;0,45;0,43;0,33;0,35;0,32;0,22;0,23;0,19;0,26;0,30; ;
28/05/2019;0,25;0,38;0,44;0,44;0,34;0,35;0,32;0,22;0,23;0,18;0,25;0,31; ;
29/05/2019;0,24;0,38;0,44;0,44;0,34;0,35;0,32;0,23;0,22;0,18;0,26;0,31; ;
30/05/2019;0,23;0,39;0,44;0,44;0,35;0,36;0,32;0,23;0,22;0,18;0,25;0,31; ;
31/05/2019;0,26;0,39;0,44;0,44;0,34;0,35;0,33;0,22;0,23;0,18;0,26;0,31; ;
03/06/2019;0,26;0,39;0,45;0,44;0,34;0,36;0,31;0,23;0,24;0,18;0,26;0,30; ;
04/06/2019;0,25;0,39;0,45;0,45;0,34;0,36;0,31;0,22;0,24;0,18;0,25;0,29; ;
05/06/2019;0,26;0,40;0,46;0,45;0,34;0,35;0,30;0,20;0,25;0,18;0,26;0,30; ;
06/06/2019;0,26;0,39;0,46;0,44;0,34;0,36;0,31;0,21;0,25;0,19;0,26;0,29; ;
07/06/2019;0,26;0,39;0,46;0,44;0,35;0,38;0,31;0,22;0,23;0,18;0,26;0,31;0,26;
10/06/2019;0,26;0,39;0,45;0,44;0,34;0,37;0,31;0,23;0,23;0,18;0,26;0,31;0,28;
11/06/2019;0,26;0,39;0,45;0,44;0,34;0,37;0,31;0,22;0,23;0,18;0,26;0,31;0,29;
12/06/2019;0,25;0,40;0,45;0,44;0,34;0,37;0,32;0,22;0,23;0,17;0,26;0,30;0,29;
13/06/2019;0,25;0,39;0,45;0,45;0,35;0,36;0,31;0,22;0,23;0,17;0,25;0,31;0,29;
14/06/2019;0,26;0,40;0,45;0,44;0,34;0,36;0,31;0,24;0,23;0,18;0,26;0,32;0,31;
17/06/2019;0,26;0,40;0,45;0,44;0,34;0,36;0,30;0,23;0,22;0,18;0,26;0,32;0,31;
18/06/2019;0,26;0,40;0,44;0,43;0,34;0,36;0,30;0,24;0,23;0,18;0,26;0,32;0,30;
19/06/2019;0,26;0,40;0,44;0,43;0,34;0,36;0,30;0,23;0,23;0,18;0,27;0,33;0,31;
21/06/2019;0,25;0,40;0,45;0,43;0,34;0,37;0,30;0,22;0,23;0,18;0,27;0,32;0,30;
24/06/2019;0,26;0,39;0,45;0,44;0,34;0,36;0,30;0,21;0,24;0,18;0,26;0,32;0,32;
25/06/2019;0,27;0,40;0,45;0,44;0,34;0,38;0,32;0,22;0,24;0,19;0,27;0,32;0,31;
26/06/2019;0,26;0,40;0,45;0,44;0,34;0,38;0,31;0,22;0,24;0,19;0,27;0,32;0,32;
27/06/2019;0,27;0,40;0,46;0,44;0,34;0,38;0,32;0,23;0,24;0,19;0,28;0,32;0,32;
28/06/2019;0,27;0,41;0,45;0,44;0,34;0,39;0,33;0,22;0,23;0,18;0,27;0,33;0,30;
01/07/2019;0,26;0,40;0,45;0,43;0,35;0,38;0,33;0,21;0,24;0,18;0,27;0,31;0,30;
02/07/2019;0,25;0,40;0,46;0,44;0,35;0,37;0,32;0,21;0,25;0,18;0,26;0,32;0,30;
03/07/2019;0,26;0,40;0,46;0,44;0,35;0,37;0,32;0,21;0,24;0,18;0,26;0,31;0,30;
04/07/2019;0,26;0,40;0,46;0,44;0,35;0,36;0,32;0,21;0,25;0,18;0,27;0,31;0,30;
05/07/2019;0,26;0,39;0,47;0,44;0,34;0,34;0,29;0,19;0,25;0,17;0,27;0,31;0,29;
08/07/2019;0,26;0,40;0,48;0,44;0,34;0,34;0,28;0,18;0,24;0,18;0,26;0,31;0,31;
09/07/2019;0,26;0,40;0,48;0,44;0,34;0,34;0,28;0,18;0,24;0,18;0,26;0,31;0,31;
10/07/2019;0,27;0,39;0,48;0,44;0,34;0,36;0,29;0,17;0,24;0,17;0,26;0,31;0,31;
11/07/2019;0,26;0,39;0,48;0,44;0,33;0,36;0,29;0,17;0,24;0,18;0,25;0,31;0,31;
12/07/2019;0,27;0,39;0,47;0,43;0,33;0,36;0,30;0,18;0,24;0,18;0,25;0,31;0,31;
15/07/2019;0,27;0,39;0,47;0,43;0,33;0,36;0,30;0,18;0,24;0,17;0,25;0,31;0,30;
16/07/2019;0,26;0,39;0,46;0,43;0,34;0,36;0,30;0,18;0,24;0,17;0,26;0,32;0,31;
17/07/2019;0,26;0,40;0,46;0,43;0,33;0,35;0,29;0,18;0,23;0,17;0,26;0,32;0,31;
18/07/2019;0,26;0,40;0,45;0,43;0,34;0,35;0,29;0,19;0,23;0,18;0,26;0,32;0,31;
19/07/2019;0,26;0,39;0,45;0,43;0,35;0,35;0,29;0,20;0,23;0,19;0,26;0,33;0,30;
22/07/2019;0,26;0,39;0,45;0,42;0,35;0,35;0,29;0,20;0,23;0,19;0,27;0,33;0,30;
23/07/2019;0,25;0,39;0,44;0,42;0,34;0,36;0,30;0,20;0,23;0,19;0,27;0,33;0,29;
24/07/2019;0,25;0,39;0,44;0,43;0,34;0,36;0,30;0,20;0,24;0,19;0,26;0,33;0,28;
25/07/2019;0,25;0,39;0,45;0,43;0,34;0,36;0,31;0,20;0,23;0,19;0,26;0,32;0,27;
26/07/2019;0,24;0,39;0,46;0,44;0,34;0,38;0,30;0,20;0,22;0,18;0,26;0,32;0,28;
29/07/2019;0,24;0,39;0,46;0,44;0,34;0,37;0,30;0,19;0,23;0,18;0,25;0,31;0,28;
30/07/2019;0,24;0,39;0,45;0,43;0,35;0,37;0,29;0,19;0,23;0,18;0,26;0,31;0,28;
31/07/2019;0,23;0,39;0,45;0,43;0,35;0,37;0,29;0,20;0,23;0,18;0,26;0,31;0,28;
01/08/2019;0,23;0,39;0,45;0,43;0,35;0,36;0,29;0,19;0,23;0,17;0,26;0,32;0,29;
02/08/2019;0,24;0,38;0,44;0,44;0,35;0,37;0,29;0,18;0,24;0,16;0,25;0,32;0,29;
05/08/2019;0,24;0,37;0,45;0,44;0,35;0,37;0,29;0,18;0,25;0,16;0,26;0,32;0,29;
06/08/2019;0,24;0,37;0,46;0,44;0,34;0,36;0,29;0,18;0,24;0,16;0,25;0,32;0,30;
07/08/2019;0,24;0,37;0,46;0,45;0,35;0,36;0,29;0,19;0,24;0,18;0,25;0,32;0,29;
08/08/2019;0,23;0,38;0,46;0,43;0,34;0,37;0,32;0,20;0,24;0,18;0,25;0,32;0,28;
09/08/2019;0,24;0,37;0,45;0,44;0,34;0,37;0,31;0,20;0,23;0,18;0,25;0,32;0,29;
12/08/2019;0,24;0,38;0,44;0,44;0,34;0,36;0,31;0,20;0,23;0,19;0,25;0,32;0,29;
13/08/2019;0,24;0,38;0,43;0,43;0,34;0,37;0,31;0,20;0,23;0,19;0,25;0,32;0,28;
14/08/2019;0,24;0,38;0,43;0,43;0,34;0,36;0,31;0,19;0,23;0,19;0,26;0,32;0,29;
15/08/2019;0,24;0,38;0,43;0,43;0,34;0,36;0,29;0,19;0,22;0,19;0,25;0,32;0,29;
16/08/2019;0,24;0,38;0,45;0,43;0,34;0,35;0,28;0,20;0,23;0,20;0,26;0,32;0,30;
19/08/2019;0,24;0,38;0,46;0,43;0,35;0,35;0,28;0,19;0,23;0,19;0,26;0,33;0,31;
20/08/2019;0,24;0,38;0,46;0,43;0,35;0,35;0,28;0,20;0,23;0,20;0,27;0,33;0,30;
21/08/2019;0,24;0,38;0,46;0,43;0,35;0,36;0,28;0,21;0,23;0,19;0,27;0,33;0,30;
22/08/2019;0,24;0,38;0,46;0,44;0,34;0,36;0,29;0,20;0,22;0,19;0,27;0,33;0,30;
23/08/2019;0,23;0,40;0,45;0,43;0,34;0,36;0,29;0,20;0,23;0,18;0,26;0,32;0,30;
26/08/2019;0,23;0,40;0,45;0,43;0,34;0,37;0,30;0,21;0,23;0,18;0,26;0,32;0,29;
27/08/2019;0,22;0,40;0,45;0,43;0,34;0,37;0,30;0,21;0,23;0,18;0,26;0,32;0,29;
28/08/2019;0,22;0,40;0,45;0,43;0,34;0,37;0,30;0,20;0,23;0,18;0,26;0,32;0,29;
29/08/2019;0,22;0,41;0,44;0,43;0,33;0,37;0,31;0,21;0,23;0,19;0,26;0,32;0,29;
30/08/2019;0,23;0,40;0,45;0,44;0,35;0,36;0,31;0,21;0,20;0,20;0,26;0,32;0,28;
02/09/2019;0,23;0,40;0,45;0,43;0,34;0,37;0,30;0,19;0,22;0,20;0,27;0,32;0,28;
03/09/2019;0,23;0,40;0,45;0,43;0,34;0,37;0,29;0,19;0,22;0,18;0,26;0,32;0,27;
04/09/2019;0,23;0,40;0,45;0,43;0,34;0,36;0,29;0,19;0,23;0,18;0,26;0,31;0,27;
05/09/2019;0,22;0,40;0,44;0,43;0,34;0,37;0,31;0,19;0,24;0,18;0,25;0,31;0,26;
06/09/2019;0,23;0,40;0,44;0,42;0,34;0,37;0,31;0,19;0,23;0,17;0,25;0,31;0,28;
09/09/2019;0,24;0,39;0,43;0,42;0,34;0,36;0,30;0,20;0,23;0,18;0,24;0,31;0,28;
10/09/2019;0,24;0,39;0,44;0,43;0,34;0,36;0,30;0,19;0,22;0,18;0,24;0,31;0,29;
11/09/2019;0,24;0,39;0,44;0,43;0,34;0,36;0,30;0,19;0,22;0,17;0,24;0,31;0,28;
12/09/2019;0,24;0,39;0,44;0,43;0,34;0,35;0,29;0,19;0,23;0,18;0,24;0,31;0,28;
13/09/2019;0,23;0,41;0,43;0,41;0,33;0,35;0,29;0,21;0,23;0,18;0,24;0,31;0,29;
16/09/2019;0,22;0,41;0,44;0,41;0,33;0,35;0,28;0,21;0,23;0,18;0,25;0,32;0,29;
17/09/2019;0,22;0,41;0,43;0,41;0,33;0,36;0,28;0,21;0,23;0,18;0,25;0,32;0,28;
18/09/2019;0,23;0,42;0,43;0,41;0,33;0,36;0,29;0,21;0,23;0,18;0,25;0,32;0,29;
19/09/2019;0,23;0,41;0,43;0,41;0,33;0,36;0,29;0,21;0,23;0,18;0,25;0,32;0,28;
20/09/2019;0,22;0,40;0,43;0,42;0,33;0,35;0,28;0,20;0,23;0,19;0,25;0,32;0,28;
23/09/2019;0,21;0,40;0,44;0,42;0,33;0,35;0,29;0,20;0,23;0,19;0,25;0,33;0,28;
24/09/2019;0,22;0,40;0,44;0,41;0,33;0,34;0,29;0,19;0,21;0,19;0,25;0,33;0,29;
25/09/2019;0,22;0,40;0,44;0,41;0,33;0,35;0,28;0,19;0,21;0,18;0,25;0,33;0,29;
26/09/2019;0,21;0,40;0,45;0,42;0,33;0,35;0,29;0,19;0,21;0,18;0,26;0,33;0,30;
27/09/2019;0,22;0,39;0,45;0,42;0,34;0,35;0,28;0,19;0,22;0,19;0,26;0,32;0,30;
30/09/2019;0,22;0,39;0,45;0,41;0,33;0,35;0,27;0,20;0,21;0,19;0,25;0,33;0,30;
01/10/2019;0,22;0,39;0,44;0,41;0,34;0,36;0,27;0,20;0,22;0,19;0,25;0,32;0,28;
02/10/2019;0,22;0,39;0,44;0,41;0,33;0,36;0,27;0,20;0,22;0,19;0,26;0,32;0,28;
03/10/2019;0,23;0,39;0,43;0,40;0,33;0,35;0,27;0,20;0,21;0,19;0,26;0,32;0,30;
04/10/2019;0,23;0,39;0,43;0,40;0,33;0,36;0,28;0,19;0,21;0,17;0,25;0,32;0,29;
07/10/2019;0,23;0,40;0,43;0,40;0,33;0,35;0,29;0,18;0,22;0,18;0,26;0,32;0,29;
08/10/2019;0,23;0,40;0,42;0,41;0,33;0,36;0,30;0,20;0,24;0,18;0,25;0,32;0,28;
09/10/2019;0,21;0,40;0,42;0,41;0,31;0,34;0,29;0,21;0,24;0,18;0,24;0,31;0,26;
10/10/2019;0,20;0,39;0,42;0,42;0,31;0,34;0,29;0,21;0,24;0,18;0,23;0,31;0,25;
11/10/2019;0,21;0,38;0,42;0,41;0,30;0,34;0,28;0,22;0,22;0,16;0,23;0,29;0,24;
14/10/2019;0,22;0,38;0,42;0,41;0,30;0,34;0,27;0,22;0,22;0,16;0,23;0,30;0,25;
15/10/2019;0,22;0,38;0,41;0,41;0,31;0,34;0,27;0,22;0,21;0,15;0,23;0,30;0,25;
16/10/2019;0,24;0,38;0,41;0,41;0,31;0,34;0,26;0,20;0,20;0,15;0,24;0,31;0,26;
17/10/2019;0,25;0,38;0,41;0,42;0,31;0,34;0,27;0,20;0,20;0,15;0,24;0,31;0,27;
18/10/2019;0,26;0,39;0,40;0,42;0,32;0,34;0,27;0,21;0,21;0,16;0,23;0,30;0,27;
21/10/2019;0,28;0,38;0,39;0,42;0,33;0,34;0,28;0,21;0,21;0,17;0,24;0,29;0,25;
22/10/2019;0,27;0,38;0,39;0,42;0,32;0,34;0,27;0,22;0,21;0,17;0,24;0,29;0,25;
23/10/2019;0,28;0,37;0,40;0,42;0,32;0,34;0,28;0,22;0,21;0,17;0,24;0,29;0,25;
24/10/2019;0,28;0,37;0,40;0,42;0,32;0,35;0,28;0,21;0,21;0,17;0,24;0,29;0,25;
25/10/2019;0,34;0,34;0,39;0,41;0,32;0,35;0,28;0,22;0,21;0,17;0,24;0,29;0,26;
28/10/2019;0,35;0,33;0,39;0,41;0,32;0,35;0,28;0,22;0,21;0,17;0,24;0,29;0,26;
29/10/2019;0,35;0,33;0,39;0,41;0,31;0,35;0,28;0,22;0,21;0,17;0,24;0,29;0,26;
30/10/2019;0,35;0,33;0,39;0,41;0,31;0,35;0,28;0,22;0,21;0,17;0,23;0,29;0,26;
31/10/2019;0,36;0,33;0,39;0,40;0,31;0,34;0,28;0,21;0,21;0,16;0,23;0,30;0,26;
01/11/2019;0,35;0,31;0,39;0,41;0,31;0,34;0,27;0,20;0,19;0,14;0,23;0,32;0,25;
